overall,age
68,25
68,26
68,23
68,25
68,26
68,25
68,25
68,23
68,24
68,25
68,24
68,25
68,25
68,25
68,27
68,27
68,28
68,25
68,25
68,25
68,25
68,26
68,25
68,26
68,25
68,25
68,27
68,25
68,25
68,27
68,26
68,24
68,25
68,26
68,25
68,26
68,26
68,25
68,26
68,25
68,25
68,27
68,27
68,25
68,25
68,25
68,25
68,26
68,27
68,26
68,25
68,25
68,26
68,25
68,26
68,24
68,25
68,26
68,25
68,25
68,25
68,26
68,24
68,26
68,25
68,25
68,25
68,26
68,26
68,27
68,25
68,24
68,25
68,25
68,26
68,25
68,27
68,26
68,26
68,26
68,26
68,24
68,25
68,25
68,25
68,25
68,26
68,29
68,27
68,27
68,26
68,27
68,26
68,27
68,27
68,26
68,27
68,29
68,27
68,26
68,26
68,26
68,25
68,24
68,27
68,28
68,25
68,26
68,27
68,28
68,27
68,26
68,27
68,26
68,25
68,25
68,26
68,26
68,25
68,26
68,28
68,26
68,26
68,26
68,28
68,25
68,26
68,26
68,26
68,25
68,28
68,24
68,27
68,25
68,29
68,30
68,30
68,28
68,29
68,29
68,28
68,28
68,27
68,28
68,29
68,26
68,27
68,29
68,26
68,27
68,26
68,28
68,28
68,27
68,26
68,27
68,26
68,25
68,26
68,26
68,26
68,26
68,27
68,26
68,26
68,27
68,29
68,27
68,27
68,27
68,26
68,28
68,28
68,25
68,28
68,28
68,27
68,26
68,26
68,28
68,27
68,27
68,27
68,26
68,25
68,27
68,28
68,27
68,26
68,30
68,27
68,29
68,27
68,26
68,26
68,27
68,25
68,28
68,27
68,27
68,28
68,27
68,29
68,27
68,27
68,27
68,27
68,26
68,26
68,28
68,26
68,26
68,28
68,27
68,26
68,27
68,26
68,26
68,26
68,27
68,27
68,26
68,26
68,25
68,27
68,27
68,26
68,36
68,34
68,37
68,37
68,36
68,37
68,36
68,34
68,37
68,33
68,34
68,35
68,35
68,40
68,34
68,39
68,34
68,34
68,36
68,35
68,34
68,36
68,39
68,34
68,33
68,37
68,33
68,32
68,32
68,35
68,33
68,33
68,32
68,33
68,33
68,36
68,33
68,32
68,33
68,34
68,33
68,35
68,33
68,34
68,34
68,35
68,33
68,31
68,32
68,32
68,34
68,32
68,32
68,33
68,31
68,32
68,33
68,33
68,31
68,32
68,34
68,33
68,32
68,31
68,31
68,33
68,34
68,33
68,30
68,32
68,31
68,33
68,33
68,33
68,32
68,30
68,31
68,36
68,35
68,33
68,34
68,34
68,36
68,30
68,31
68,31
68,35
68,33
68,33
68,32
68,35
68,33
68,34
68,34
68,36
68,31
68,35
68,35
68,31
68,32
68,32
68,31
68,30
68,29
68,31
68,30
68,32
68,32
68,30
68,31
68,35
68,31
68,30
68,29
68,28
68,34
68,32
68,30
68,30
68,31
68,31
68,32
68,30
68,31
68,30
68,30
68,27
68,29
68,30
68,30
68,32
68,30
68,30
68,30
68,30
68,30
68,27
68,28
68,29
68,29
68,30
68,33
68,30
68,29
68,28
68,34
68,29
68,30
68,29
68,30
68,29
68,30
68,34
68,32
68,33
68,38
68,30
68,31
68,31
68,32
68,31
68,30
68,29
68,29
68,29
68,28
68,32
68,28
68,30
68,33
68,28
68,29
68,29
68,32
68,31
68,31
68,34
68,31
68,28
68,29
68,32
68,28
68,28
68,28
68,28
68,29
68,30
68,29
68,29
68,28
68,33
68,29
68,31
68,28
68,28
68,28
68,30
68,31
68,30
68,29
68,33
68,29
68,29
68,29
68,30
68,28
68,33
68,30
68,28
68,29
68,32
68,28
68,30
68,37
68,28
68,29
68,28
68,29
68,27
68,30
68,28
68,27
68,34
68,29
68,31
68,29
68,28
68,34
68,27
68,27
68,31
68,28
68,26
68,27
68,27
68,30
68,29
68,33
68,32
68,30
68,30
68,30
68,30
68,32
68,31
68,28
68,32
68,31
68,32
68,29
68,28
68,30
68,28
68,28
68,31
68,29
68,28
68,32
68,30
68,31
68,31
68,34
68,29
68,28
68,32
68,30
68,30
68,29
68,28
68,30
68,28
68,28
68,30
68,30
68,30
68,31
68,30
68,33
68,35
68,30
68,30
68,27
68,30
68,27
68,29
68,27
68,26
68,30
68,29
68,29
68,31
68,35
68,28
68,32
68,27
68,31
68,30
68,30
68,29
68,31
68,28
68,30
68,28
68,31
68,31
68,30
68,31
68,30
68,29
68,31
68,29
68,27
68,31
68,29
68,31
68,28
68,27
68,31
68,30
68,32
68,29
68,27
68,33
68,30
68,28
68,31
68,29
68,29
68,32
68,28
68,30
68,33
68,31
68,27
68,35
68,27
68,33
68,31
68,29
68,31
68,31
68,35
68,30
68,32
68,29
68,31
68,35
68,31
68,27
68,31
68,28
68,29
68,30
68,33
68,32
68,29
68,33
68,30
68,26
68,29
68,29
68,27
68,30
68,31
68,29
68,27
68,31
68,27
68,27
68,30
68,33
68,29
68,26
68,31
68,30
68,29
68,30
68,33
68,31
68,30
68,29
68,29
68,28
68,30
68,27
68,29
68,30
68,31
68,28
68,27
68,30
68,30
68,29
68,28
68,29
68,29
68,32
68,29
68,28
68,29
68,29
68,28
68,28
68,28
68,28
68,30
68,30
68,29
68,31
68,29
68,27
68,35
68,35
68,35
68,35
68,35
68,27
68,35
68,27
68,27
68,35
68,27
68,35
68,31
68,35
68,27
68,28
68,28
68,30
68,29
68,29
68,26
68,29
68,29
68,29
68,35
68,31
68,35
68,35
68,27
68,27
68,27
68,28
68,29
68,28
68,28
68,28
68,35
68,31
68,27
68,35
68,27
68,30
68,29
68,29
68,30
68,30
68,29
68,30
68,27
68,32
68,29
68,28
68,32
68,30
68,35
68,28
68,29
68,28
68,36
68,34
68,34
68,27
67,17
67,18
67,18
67,18
67,19
67,19
67,17
67,19
67,19
67,19
67,18
67,19
67,20
67,20
67,19
67,20
67,18
67,20
67,18
67,20
67,19
67,20
67,21
67,19
67,19
67,19
67,19
67,20
67,19
67,21
67,20
67,20
67,19
67,18
67,19
67,19
67,19
67,21
67,21
67,22
67,21
67,19
67,19
67,21
67,20
67,17
67,21
67,21
67,20
67,20
67,21
67,21
67,21
67,20
67,22
67,21
67,21
67,21
67,20
67,21
67,21
67,20
67,20
67,22
67,22
67,20
67,20
67,20
67,18
67,20
67,21
67,20
67,21
67,21
67,18
67,22
67,22
67,22
67,22
67,21
67,22
67,22
67,22
67,21
67,20
67,22
67,23
67,20
67,20
67,21
67,20
67,20
67,21
67,20
67,19
67,19
67,20
67,21
67,20
67,22
67,19
67,21
67,22
67,23
67,23
67,22
67,22
67,20
67,22
67,23
67,21
67,21
67,22
67,22
67,22
67,22
67,20
67,21
67,20
67,22
67,21
67,20
67,22
67,20
67,20
67,21
67,21
67,21
67,20
67,20
67,22
67,20
67,22
67,21
67,21
67,21
67,22
67,23
67,22
67,21
67,22
67,20
67,22
67,20
67,21
67,21
67,20
67,22
67,21
67,24
67,23
67,22
67,21
67,23
67,22
67,24
67,23
67,21
67,23
67,22
67,24
67,24
67,23
67,23
67,21
67,22
67,22
67,21
67,22
67,21
67,22
67,22
67,22
67,21
67,21
67,21
67,21
67,21
67,21
67,21
67,22
67,22
67,20
67,22
67,23
67,21
67,21
67,22
67,23
67,21
67,20
67,23
67,23
67,23
67,22
67,22
67,22
67,23
67,21
67,21
67,23
67,23
67,21
67,21
67,22
67,23
67,22
67,22
67,22
67,21
67,22
67,23
67,23
67,23
67,23
67,19
67,22
67,22
67,21
67,23
67,22
67,23
67,22
67,20
67,23
67,23
67,21
67,22
67,22
67,24
67,22
67,23
67,22
67,23
67,21
67,21
67,20
67,23
67,24
67,25
67,24
67,24
67,22
67,25
67,24
67,23
67,24
67,25
67,22
67,23
67,24
67,23
67,21
67,21
67,24
67,23
67,23
67,24
67,23
67,22
67,22
67,22
67,23
67,23
67,22
67,22
67,23
67,21
67,22
67,23
67,23
67,24
67,23
67,23
67,22
67,22
67,24
67,24
67,22
67,22
67,22
67,22
67,22
67,21
67,22
67,23
67,20
67,24
67,24
67,23
67,25
67,24
67,22
67,23
67,25
67,25
67,24
67,24
67,23
67,24
67,25
67,24
67,23
67,23
67,22
67,22
67,23
67,24
67,23
67,23
67,24
67,22
67,22
67,23
67,22
67,24
67,22
67,24
67,22
67,24
67,22
67,23
67,23
67,24
67,23
67,24
67,23
67,24
67,23
67,22
67,24
67,25
67,23
67,24
67,22
67,24
67,23
67,23
67,24
67,23
67,24
67,23
67,22
67,23
67,23
67,25
67,25
67,21
67,24
67,23
67,24
67,22
67,25
67,26
67,24
67,24
67,25
67,25
67,24
67,25
67,24
67,25
67,22
67,23
67,25
67,24
67,25
67,24
67,25
67,25
67,24
67,24
67,25
67,24
67,25
67,25
67,24
67,24
67,24
67,25
67,24
67,24
67,24
67,25
67,23
67,22
67,26
67,25
67,21
67,24
67,25
67,23
67,22
67,25
67,25
67,24
67,23
67,23
67,22
67,22
67,25
67,24
67,24
67,24
67,25
67,23
67,25
67,22
67,22
67,25
67,22
67,25
67,23
67,24
67,25
67,25
67,23
67,23
67,27
67,25
67,25
67,25
67,25
67,26
67,25
67,25
67,26
67,25
67,25
67,25
67,24
67,25
67,25
67,26
67,27
67,25
67,25
67,24
67,25
67,25
67,25
67,24
67,24
67,25
67,24
67,25
67,26
67,25
67,24
67,24
67,25
67,25
67,24
67,24
67,27
67,25
67,25
67,24
67,25
67,25
67,24
67,25
67,24
67,24
67,26
67,27
67,25
67,26
67,25
67,26
67,25
67,25
67,25
67,26
67,25
67,28
67,26
67,25
67,25
67,26
67,26
67,25
67,25
67,28
67,27
67,25
67,26
67,24
67,26
67,25
67,26
67,25
67,25
67,26
67,25
67,27
67,26
67,27
67,28
67,26
67,25
67,25
67,27
67,25
67,26
67,25
67,25
67,24
67,25
67,25
67,25
67,24
67,26
67,25
67,26
67,25
67,24
67,25
67,25
67,25
67,26
67,25
67,25
67,26
67,25
67,24
67,26
67,26
67,26
67,27
67,27
67,26
67,27
67,26
67,25
67,25
67,25
67,26
67,27
67,24
67,25
67,26
67,26
67,25
67,24
67,25
67,28
67,28
67,27
67,28
67,26
67,28
67,27
67,24
67,26
67,27
67,26
67,26
67,27
67,25
67,28
67,26
67,26
67,26
67,26
67,25
67,27
67,27
67,28
67,26
67,27
67,28
67,27
67,27
67,25
67,26
67,29
67,25
67,26
67,25
67,25
67,25
67,26
67,26
67,26
67,26
67,25
67,26
67,26
67,27
67,27
67,25
67,29
67,30
67,26
67,27
67,28
67,28
67,27
67,28
67,27
67,26
67,27
67,27
67,28
67,28
67,28
67,28
67,28
67,27
67,27
67,26
67,26
67,27
67,26
67,26
67,29
67,26
67,27
67,26
67,26
67,29
67,29
67,27
67,27
67,26
67,28
67,27
67,26
67,26
67,28
67,27
67,30
67,26
67,26
67,27
67,27
67,26
67,27
67,26
67,26
67,25
67,26
67,26
67,27
67,27
67,26
67,27
67,28
67,28
67,26
67,26
67,26
67,29
67,28
67,37
67,35
67,34
67,35
67,36
67,33
67,34
67,32
67,36
67,33
67,32
67,34
67,34
67,34
67,40
67,37
67,32
67,32
67,32
67,36
67,35
67,35
67,36
67,35
67,38
67,33
67,34
67,35
67,33
67,35
67,33
67,35
67,36
67,36
67,34
67,32
67,33
67,35
67,36
67,34
67,33
67,32
67,33
67,33
67,30
67,34
67,33
67,30
67,32
67,31
67,34
67,34
67,30
67,32
67,31
67,33
67,32
67,31
67,31
67,32
67,36
67,32
67,33
67,30
67,30
67,30
67,30
67,33
67,39
67,38
67,32
67,31
67,35
67,31
67,31
67,32
67,31
67,33
67,31
67,30
67,29
67,32
67,32
67,31
67,35
67,31
67,30
67,32
67,32
67,31
67,30
67,30
67,31
67,29
67,29
67,28
67,28
67,29
67,30
67,30
67,31
67,31
67,32
67,31
67,30
67,35
67,33
67,30
67,30
67,32
67,33
67,31
67,29
67,30
67,28
67,31
67,37
67,30
67,31
67,31
67,29
67,34
67,28
67,29
67,30
67,29
67,31
67,29
67,31
67,32
67,28
67,28
67,29
67,31
67,30
67,29
67,30
67,28
67,33
67,33
67,30
67,33
67,29
67,28
67,30
67,31
67,27
67,28
67,32
67,30
67,32
67,31
67,29
67,33
67,30
67,29
67,32
67,30
67,30
67,34
67,28
67,28
67,32
67,31
67,29
67,28
67,29
67,30
67,30
67,28
67,28
67,34
67,32
67,34
67,29
67,30
67,35
67,28
67,28
67,32
67,28
67,29
67,27
67,29
67,31
67,27
67,30
67,30
67,29
67,28
67,32
67,33
67,28
67,31
67,27
67,29
67,28
67,31
67,28
67,27
67,27
67,30
67,27
67,28
67,28
67,31
67,30
67,30
67,34
67,30
67,30
67,28
67,29
67,31
67,28
67,29
67,28
67,27
67,26
67,30
67,27
67,27
67,29
67,31
67,32
67,30
67,27
67,26
67,29
67,31
67,28
67,33
67,30
67,28
67,28
67,29
67,28
67,27
67,34
67,26
67,28
67,27
67,32
67,31
67,28
67,32
67,29
67,29
67,27
67,30
67,28
67,29
67,29
67,26
67,29
67,29
67,27
67,29
67,26
67,33
67,30
67,32
67,31
67,32
67,32
67,36
67,32
67,28
67,32
67,32
67,29
67,32
67,30
67,39
67,35
67,29
67,33
67,32
67,32
67,29
67,26
67,28
67,28
67,28
67,30
67,27
67,28
67,32
67,28
67,28
67,27
67,31
67,28
67,31
67,30
67,27
67,27
67,29
67,28
67,27
67,31
67,30
67,28
67,33
67,26
67,29
67,31
67,30
67,30
67,27
67,29
67,27
67,30
67,30
67,28
67,29
67,28
67,29
67,30
67,31
67,31
67,30
67,29
67,27
67,31
67,28
67,34
67,29
67,29
67,29
67,31
67,31
67,27
67,35
67,35
67,35
67,35
67,27
67,27
67,27
67,30
67,27
67,27
67,31
67,27
67,35
67,29
67,27
67,28
67,31
67,29
67,28
67,28
67,29
67,36
67,30
67,27
67,30
67,29
67,30
67,31
67,28
67,32
67,28
67,32
67,29
67,28
67,35
67,31
67,31
67,27
67,35
67,31
67,31
67,35
67,31
67,29
67,29
67,33
67,31
67,29
67,30
67,27
67,28
67,32
67,27
67,29
67,28
67,30
67,28
67,28
67,31
67,30
67,30
67,30
67,30
67,29
67,31
67,31
67,32
67,32
67,30
67,31
67,28
67,32
67,32
67,31
67,33
67,29
67,29
66,18
66,17
66,18
66,18
66,18
66,19
66,19
66,17
66,19
66,18
66,18
66,19
66,20
66,19
66,18
66,18
66,19
66,18
66,20
66,20
66,19
66,19
66,20
66,20
66,20
66,21
66,20
66,19
66,20
66,18
66,18
66,20
66,21
66,20
66,21
66,20
66,20
66,21
66,18
66,19
66,19
66,21
66,21
66,21
66,22
66,19
66,19
66,21
66,20
66,20
66,19
66,20
66,21
66,21
66,19
66,18
66,20
66,21
66,21
66,20
66,22
66,22
66,20
66,20
66,20
66,20
66,20
66,20
66,22
66,21
66,19
66,21
66,21
66,21
66,22
66,22
66,22
66,22
66,21
66,20
66,22
66,21
66,21
66,21
66,22
66,19
66,22
66,20
66,21
66,20
66,20
66,19
66,20
66,21
66,20
66,20
66,20
66,22
66,22
66,22
66,22
66,21
66,23
66,22
66,21
66,22
66,22
66,22
66,22
66,22
66,21
66,23
66,22
66,21
66,20
66,20
66,22
66,21
66,21
66,21
66,21
66,23
66,20
66,22
66,20
66,23
66,21
66,20
66,21
66,22
66,20
66,23
66,20
66,21
66,21
66,22
66,23
66,21
66,20
66,22
66,21
66,19
66,21
66,22
66,20
66,20
66,20
66,19
66,21
66,19
66,22
66,22
66,23
66,24
66,23
66,23
66,23
66,23
66,23
66,24
66,22
66,23
66,21
66,22
66,21
66,22
66,23
66,21
66,22
66,22
66,22
66,23
66,23
66,20
66,21
66,23
66,23
66,22
66,22
66,20
66,22
66,20
66,22
66,23
66,20
66,22
66,21
66,21
66,23
66,21
66,23
66,23
66,22
66,23
66,21
66,20
66,23
66,22
66,22
66,22
66,23
66,21
66,22
66,22
66,22
66,21
66,23
66,22
66,22
66,21
66,21
66,20
66,22
66,23
66,23
66,23
66,22
66,24
66,23
66,23
66,23
66,22
66,22
66,22
66,22
66,23
66,23
66,23
66,23
66,21
66,23
66,23
66,21
66,20
66,23
66,22
66,23
66,21
66,21
66,23
66,20
66,23
66,22
66,23
66,23
66,21
66,20
66,23
66,22
66,23
66,20
66,23
66,20
66,22
66,20
66,23
66,22
66,21
66,22
66,21
66,21
66,23
66,21
66,23
66,22
66,21
66,22
66,23
66,23
66,22
66,21
66,19
66,23
66,22
66,24
66,24
66,23
66,23
66,24
66,23
66,22
66,23
66,24
66,25
66,23
66,23
66,22
66,22
66,25
66,23
66,23
66,24
66,24
66,23
66,22
66,24
66,24
66,24
66,23
66,23
66,21
66,23
66,23
66,22
66,24
66,23
66,23
66,23
66,22
66,22
66,23
66,22
66,23
66,23
66,23
66,23
66,22
66,23
66,21
66,23
66,22
66,24
66,23
66,22
66,23
66,24
66,22
66,24
66,23
66,23
66,23
66,22
66,24
66,22
66,22
66,24
66,24
66,24
66,24
66,25
66,23
66,22
66,24
66,24
66,24
66,23
66,24
66,24
66,23
66,24
66,23
66,23
66,23
66,23
66,22
66,24
66,22
66,24
66,24
66,24
66,24
66,24
66,22
66,24
66,22
66,23
66,24
66,24
66,24
66,23
66,22
66,22
66,23
66,24
66,23
66,21
66,23
66,23
66,24
66,20
66,22
66,21
66,26
66,25
66,26
66,26
66,25
66,25
66,25
66,25
66,23
66,25
66,25
66,25
66,26
66,24
66,24
66,24
66,25
66,24
66,25
66,24
66,26
66,26
66,26
66,23
66,25
66,25
66,24
66,24
66,25
66,26
66,24
66,24
66,25
66,25
66,24
66,25
66,24
66,24
66,24
66,24
66,23
66,23
66,25
66,23
66,23
66,22
66,24
66,25
66,24
66,24
66,26
66,23
66,24
66,24
66,25
66,23
66,24
66,26
66,24
66,25
66,24
66,24
66,22
66,23
66,24
66,24
66,25
66,23
66,23
66,23
66,25
66,27
66,25
66,26
66,25
66,26
66,25
66,25
66,25
66,26
66,25
66,26
66,24
66,25
66,24
66,25
66,24
66,26
66,25
66,24
66,24
66,24
66,24
66,25
66,25
66,25
66,25
66,27
66,26
66,21
66,26
66,23
66,25
66,25
66,24
66,27
66,26
66,25
66,24
66,24
66,27
66,22
66,25
66,24
66,24
66,25
66,25
66,27
66,24
66,25
66,25
66,25
66,26
66,25
66,25
66,23
66,24
66,25
66,26
66,26
66,25
66,22
66,26
66,24
66,24
66,25
66,25
66,25
66,27
66,28
66,27
66,26
66,26
66,26
66,25
66,26
66,26
66,26
66,27
66,26
66,26
66,26
66,25
66,24
66,25
66,25
66,25
66,25
66,26
66,26
66,26
66,25
66,26
66,25
66,25
66,25
66,25
66,26
66,25
66,27
66,26
66,26
66,25
66,26
66,27
66,26
66,26
66,26
66,25
66,25
66,25
66,26
66,26
66,26
66,26
66,27
66,27
66,25
66,25
66,26
66,23
66,25
66,25
66,26
66,25
66,25
66,25
66,26
66,24
66,26
66,26
66,25
66,25
66,25
66,25
66,28
66,27
66,26
66,25
66,26
66,26
66,25
66,26
66,23
66,26
66,25
66,28
66,27
66,24
66,25
66,26
66,27
66,24
66,25
66,24
66,24
66,24
66,28
66,29
66,28
66,27
66,27
66,27
66,25
66,26
66,27
66,27
66,26
66,26
66,29
66,27
66,25
66,26
66,26
66,25
66,26
66,26
66,26
66,26
66,26
66,29
66,25
66,26
66,26
66,27
66,25
66,26
66,29
66,27
66,23
66,26
66,25
66,26
66,26
66,26
66,25
66,26
66,25
66,27
66,26
66,27
66,26
66,27
66,28
66,27
66,26
66,27
66,30
66,26
66,29
66,27
66,27
66,26
66,27
66,27
66,27
66,28
66,26
66,26
66,27
66,28
66,28
66,26
66,27
66,26
66,27
66,26
66,26
66,26
66,27
66,26
66,27
66,27
66,27
66,28
66,29
66,27
66,29
66,27
66,27
66,26
66,26
66,26
66,27
66,25
66,28
66,28
66,27
66,28
66,27
66,26
66,26
66,25
66,27
66,27
66,27
66,26
66,27
66,27
66,27
66,27
66,26
66,27
66,27
66,26
66,30
66,26
66,27
66,29
66,25
66,25
66,27
66,26
66,25
66,28
66,27
66,26
66,26
66,26
66,26
66,26
66,30
66,27
66,27
66,29
66,26
66,37
66,36
66,37
66,37
66,33
66,35
66,32
66,39
66,35
66,39
66,33
66,37
66,35
66,33
66,33
66,31
66,33
66,35
66,31
66,38
66,34
66,32
66,34
66,35
66,32
66,32
66,31
66,32
66,33
66,31
66,31
66,32
66,34
66,32
66,36
66,32
66,34
66,32
66,31
66,32
66,31
66,32
66,31
66,30
66,29
66,31
66,33
66,35
66,36
66,32
66,31
66,32
66,31
66,29
66,32
66,33
66,32
66,32
66,36
66,31
66,29
66,32
66,34
66,35
66,33
66,31
66,31
66,32
66,31
66,31
66,31
66,31
66,31
66,30
66,35
66,32
66,31
66,30
66,30
66,32
66,34
66,30
66,32
66,29
66,30
66,30
66,30
66,37
66,34
66,32
66,31
66,32
66,33
66,32
66,34
66,30
66,31
66,32
66,31
66,30
66,33
66,33
66,31
66,28
66,29
66,30
66,30
66,30
66,30
66,30
66,32
66,31
66,29
66,28
66,31
66,32
66,27
66,35
66,31
66,34
66,34
66,30
66,27
66,30
66,27
66,32
66,29
66,30
66,30
66,29
66,29
66,29
66,28
66,28
66,32
66,31
66,28
66,27
66,28
66,30
66,28
66,29
66,31
66,34
66,28
66,31
66,27
66,30
66,33
66,31
66,30
66,30
66,30
66,29
66,29
66,35
66,29
66,28
66,27
66,32
66,32
66,30
66,27
66,29
66,30
66,31
66,29
66,30
66,27
66,29
66,28
66,30
66,34
66,35
66,31
66,29
66,33
66,34
66,30
66,28
66,30
66,30
66,29
66,30
66,31
66,27
66,27
66,31
66,33
66,29
66,29
66,33
66,29
66,27
66,30
66,29
66,29
66,27
66,29
66,31
66,29
66,33
66,27
66,28
66,30
66,28
66,28
66,29
66,28
66,31
66,29
66,30
66,30
66,29
66,31
66,27
66,31
66,27
66,28
66,28
66,27
66,28
66,31
66,30
66,31
66,30
66,27
66,27
66,33
66,33
66,32
66,26
66,28
66,27
66,30
66,30
66,29
66,27
66,27
66,30
66,27
66,30
66,28
66,29
66,28
66,37
66,30
66,29
66,29
66,30
66,34
66,29
66,31
66,32
66,27
66,30
66,32
66,32
66,32
66,28
66,30
66,28
66,33
66,30
66,29
66,29
66,30
66,30
66,30
66,29
66,28
66,34
66,28
66,29
66,29
66,28
66,32
66,28
66,28
66,29
66,30
66,32
66,30
66,31
66,29
66,32
66,29
66,33
66,33
66,25
66,29
66,34
66,30
66,28
66,27
66,32
66,30
66,32
66,29
66,30
66,31
66,33
66,29
66,29
66,30
66,31
66,31
66,28
66,28
66,29
66,28
66,32
66,31
66,28
66,29
66,27
66,28
66,36
66,29
66,30
66,29
66,29
66,27
66,29
66,29
66,31
66,27
66,27
66,27
66,33
66,33
66,28
66,31
66,28
66,28
66,29
66,32
66,31
66,31
66,31
66,31
66,31
66,35
66,28
66,27
66,35
66,27
66,31
66,35
66,28
66,32
66,31
66,26
66,31
66,27
66,32
66,30
66,35
66,34
66,34
66,33
66,30
66,28
66,33
66,28
66,34
66,30
66,27
66,32
66,32
66,33
66,28
66,35
66,31
66,27
66,27
66,29
66,30
66,29
66,28
66,27
66,28
66,27
66,29
66,30
66,31
66,30
66,27
66,29
66,28
66,30
66,32
66,28
66,27
66,27
66,29
66,28
66,30
66,27
66,26
66,27
66,31
66,29
65,17
65,18
65,19
65,18
65,18
65,19
65,18
65,18
65,19
65,20
65,18
65,19
65,20
65,19
65,20
65,20
65,20
65,19
65,20
65,20
65,20
65,18
65,20
65,19
65,19
65,18
65,20
65,18
65,20
65,17
65,19
65,21
65,20
65,19
65,19
65,20
65,21
65,20
65,20
65,19
65,20
65,20
65,20
65,18
65,17
65,20
65,19
65,20
65,18
65,19
65,21
65,20
65,21
65,20
65,20
65,19
65,20
65,19
65,19
65,21
65,21
65,19
65,18
65,19
65,19
65,20
65,20
65,17
65,18
65,22
65,21
65,20
65,21
65,20
65,19
65,21
65,21
65,21
65,21
65,19
65,20
65,20
65,20
65,20
65,18
65,19
65,19
65,20
65,20
65,17
65,21
65,21
65,22
65,21
65,21
65,19
65,21
65,21
65,21
65,21
65,22
65,21
65,22
65,19
65,21
65,21
65,19
65,22
65,22
65,22
65,22
65,22
65,22
65,23
65,21
65,21
65,22
65,21
65,20
65,21
65,22
65,21
65,21
65,20
65,22
65,22
65,21
65,22
65,21
65,20
65,20
65,20
65,20
65,20
65,21
65,21
65,20
65,19
65,20
65,22
65,20
65,20
65,20
65,18
65,23
65,22
65,23
65,23
65,23
65,22
65,23
65,22
65,21
65,21
65,21
65,22
65,22
65,21
65,21
65,22
65,22
65,20
65,21
65,22
65,20
65,20
65,22
65,21
65,20
65,22
65,21
65,21
65,21
65,22
65,21
65,22
65,21
65,21
65,20
65,20
65,19
65,21
65,20
65,17
65,22
65,21
65,21
65,22
65,21
65,22
65,20
65,22
65,21
65,20
65,20
65,21
65,23
65,23
65,24
65,21
65,21
65,23
65,23
65,23
65,23
65,21
65,22
65,23
65,23
65,21
65,23
65,22
65,22
65,22
65,22
65,23
65,22
65,23
65,23
65,21
65,20
65,23
65,22
65,22
65,23
65,21
65,21
65,22
65,23
65,22
65,21
65,23
65,23
65,21
65,22
65,21
65,23
65,20
65,21
65,21
65,21
65,22
65,21
65,23
65,22
65,21
65,20
65,23
65,22
65,21
65,21
65,23
65,21
65,22
65,22
65,20
65,24
65,23
65,24
65,23
65,21
65,22
65,23
65,22
65,22
65,21
65,23
65,23
65,24
65,22
65,22
65,22
65,23
65,23
65,21
65,22
65,22
65,23
65,22
65,23
65,22
65,24
65,21
65,22
65,23
65,21
65,23
65,21
65,23
65,22
65,21
65,21
65,24
65,24
65,21
65,22
65,23
65,23
65,22
65,22
65,23
65,21
65,20
65,21
65,24
65,21
65,22
65,22
65,20
65,22
65,22
65,20
65,22
65,24
65,25
65,24
65,23
65,23
65,23
65,24
65,25
65,24
65,23
65,23
65,23
65,23
65,23
65,24
65,22
65,23
65,23
65,23
65,22
65,23
65,22
65,21
65,23
65,23
65,24
65,23
65,23
65,23
65,22
65,24
65,23
65,22
65,23
65,23
65,22
65,23
65,24
65,23
65,23
65,23
65,22
65,21
65,22
65,22
65,22
65,21
65,24
65,23
65,23
65,21
65,24
65,21
65,23
65,23
65,25
65,21
65,24
65,23
65,22
65,23
65,22
65,23
65,23
65,21
65,22
65,23
65,23
65,23
65,21
65,22
65,23
65,22
65,22
65,25
65,23
65,21
65,22
65,24
65,25
65,25
65,23
65,25
65,23
65,23
65,24
65,24
65,24
65,23
65,24
65,23
65,23
65,24
65,23
65,23
65,23
65,23
65,24
65,24
65,23
65,25
65,23
65,24
65,24
65,23
65,24
65,23
65,24
65,22
65,22
65,23
65,24
65,22
65,24
65,22
65,22
65,23
65,24
65,24
65,23
65,23
65,24
65,23
65,23
65,24
65,23
65,24
65,22
65,24
65,24
65,23
65,23
65,22
65,23
65,23
65,23
65,21
65,24
65,25
65,26
65,26
65,26
65,23
65,24
65,25
65,24
65,26
65,26
65,23
65,25
65,25
65,25
65,23
65,25
65,25
65,23
65,24
65,24
65,23
65,24
65,25
65,26
65,23
65,25
65,24
65,24
65,23
65,23
65,25
65,25
65,25
65,25
65,25
65,24
65,23
65,22
65,24
65,24
65,23
65,24
65,23
65,24
65,23
65,24
65,25
65,23
65,26
65,24
65,24
65,23
65,25
65,25
65,24
65,24
65,24
65,23
65,23
65,24
65,24
65,23
65,25
65,24
65,23
65,26
65,22
65,25
65,24
65,25
65,24
65,24
65,25
65,25
65,26
65,25
65,24
65,27
65,24
65,25
65,25
65,24
65,25
65,26
65,26
65,25
65,23
65,23
65,25
65,25
65,23
65,24
65,25
65,24
65,26
65,24
65,25
65,25
65,25
65,24
65,25
65,26
65,25
65,26
65,24
65,25
65,25
65,24
65,24
65,25
65,23
65,25
65,25
65,23
65,24
65,25
65,25
65,25
65,25
65,24
65,25
65,25
65,25
65,22
65,26
65,26
65,27
65,25
65,25
65,26
65,28
65,26
65,26
65,27
65,25
65,23
65,26
65,26
65,24
65,26
65,25
